KO id,KO_conf_final,KO_conf_raw,hmm_len,ORF_name,ORF_len,E-value,score,domain_evalue,domain_score,hmm from,hmm to,ali from,ali to,ORF_best_match,ORF_best_match_score,kofam_score_threshold,is_outcompeted,KO_annotation_conf,flag_is_dubious,flag_is_below_kofam_threshold,KO_Neighbors,KO_Neighbor_Count,Modules,KO_count,KO_Background_Freq
K11751,1.0,1.0,623.0,SAMD00000344.contig00034_9,623.0,1.8000000000000001e-65,218.8,2.2e-65,218.5,99.0,537.0,4.0,455.0,K11751,218.8,462.07,False,1.0,False,True,"K13480,K19572",2,"M00958,M00959",9475,0.443
K11752,0.53,0.53,600.0,SAMD00000344.contig00004_42,600.0,5.8e-22,75.3,6.6e-22,75.1,167.0,311.0,7.0,155.0,K11991,247.3,200.4,True,1.670477943807609e-52,False,True,"K00082,K01498,K20860,K21063,K22912",5,M00125,18621,0.87
K11754,1.0,1.0,864.0,SAMD00000344.contig00005_53,864.0,8.399999999999999e-129,428.5,9.2e-129,428.3,77.0,475.0,5.0,437.0,K11754,428.5,370.07,False,1.0,False,False,"K13939,K13998,K20457",3,M00126,21044,0.983
K11755,0.095,0.095,325.0,SAMD00000344.contig00008_51,325.0,9e-47,157.0,1.1e-46,156.7,88.0,184.0,6.0,103.0,K01496,167.6,208.23,True,0.0006438761284803746,False,True,K14152,1,M00026,7848,0.367
K11780,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K11781,1,M00378,103,0.005
K11781,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K11780,1,M00378,113,0.005
K11782,0.008,0.008,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K18284,1,"M00930,M00931",2267,0.106
K11783,0.005,0.005,298.0,SAMD00000344.contig00010_27,298.0,5.9e-19,65.5,7.3e-19,65.2,52.0,231.0,1.0,196.0,K01243,208.8,114.97,True,7.2845314028924e-44,False,True,,0,M00930,1719,0.08
K11784,0.009,0.009,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K18284,1,"M00930,M00931",2359,0.11
K11785,0.008,0.007,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K18284,1,"M00930,M00931",2209,0.103
K11787,0.0,0.0,1299.0,SAMD00000344.contig00003_40,1299.0,8e-147,488.0,9.000000000000001e-147,487.8,186.0,608.0,3.0,417.0,K01945,538.0,1144.4,True,8.881784197001434e-16,False,True,"K00601,K01587",2,M00048,52,0.002
K11788,0.001,0.001,928.0,SAMD00000344.contig00003_40,928.0,7.2e-129,428.5,8e-129,428.3,135.0,561.0,3.0,417.0,K01945,538.0,1166.77,True,1.0894704990131503e-33,False,True,,0,M00048,963,0.045
K11808,0.0,0.0,727.0,SAMD00000344.contig00003_32,727.0,8.9e-98,325.4,1.2e-97,325.0,118.0,486.0,13.0,372.0,K01589,496.0,686.67,True,4.408417723251393e-52,False,True,,0,M00048,564,0.026
K12073,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K17872,K23094,K23095",3,M00932,263,0.012
K12086,0.076,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,26,0.001
K12087,0.071,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,14,0.001
K12088,0.076,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,24,0.001
K12089,0.077,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,42,0.002
K12090,0.076,0.0,748.0,SAMD00000344.contig00023_18,748.0,2.7e-16,55.9,9.2e-13,44.2,444.0,703.0,183.0,439.0,K03205,414.1,1779.9,True,1.4827077348845358e-108,False,True,"K12086,K12087,K12088,K12089,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,25,0.001
K12091,1.0,1.0,199.0,SAMD00000344.contig00027_25,199.0,0.014,12.0,0.024,11.3,42.0,78.0,5.0,41.0,K12091,12.0,142.03,False,1.0,False,True,"K12086,K12087,K12088,K12089,K12090,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,24,0.001
K12092,0.077,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,28,0.001
K12093,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,24,0.001
K12094,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12095,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12096,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12097,0.072,0.0,217.0,SAMD00000344.contig00006_53,217.0,0.0081,12.9,0.017,11.8,98.0,142.0,285.0,330.0,K06131,495.1,149.57,True,6.9716582651091e-146,False,True,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",25,M00564,95,0.004
K12098,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,24,0.001
K12099,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12100,0.074,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,32,0.001
K12101,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12102,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12103,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12104,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12104,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12105,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12105,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12106,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12106,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12107,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12107,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12108,K12109,K12110,K15842",24,M00564,23,0.001
K12108,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12109,K12110,K15842",24,M00564,24,0.001
K12109,0.075,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12110,K15842",24,M00564,46,0.002
K12110,1.0,1.0,115.0,SAMD00000344.contig00007_59,115.0,1.1,6.5,29.0,1.9,77.0,99.0,80.0,101.0,K12110,6.5,97.7,False,1.0,False,True,"K12086,K12087,K12088,K12089,K12090,K12091,K12092,K12093,K12094,K12095,K12096,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K15842",24,M00564,36,0.002
K12250,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K15907,K17476,K17747,K18056,K18057",5,M00819,550,0.026
K12298,0.0,0.0,734.0,SAMD00000344.contig00002_171,734.0,0.0064,12.1,0.0095,11.6,326.0,357.0,146.0,176.0,K06889,124.0,569.47,True,2.0641606050982417e-34,False,True,,0,M00098,1,0.0
K12340,0.197,0.196,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K18899,K22944",2,"M00575,M00696,M00697",11337,0.53
K12406,0.0,0.0,543.0,SAMD00000344.contig00003_103,543.0,1.4e-119,397.1,1.7e-119,396.8,55.0,540.0,2.0,470.0,K00873,604.6,1024.73,True,3.4377627362523626e-63,False,True,,0,"M00001,M00002",8,0.0
K12407,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00001,M00549",0,0.0
K12420,0.001,0.0,261.0,SAMD00000344.contig00014_43,261.0,1.8e-51,172.3,2e-51,172.1,5.0,258.0,3.0,255.0,K03366,337.4,296.77,True,1.9950221225051354e-50,False,True,"K05551,K05552,K05553,K14249,K15884,K15886",6,M00778,543,0.025
K12447,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00549,4,0.0
K12502,0.0,0.0,339.0,SAMD00000344.contig00011_32,339.0,3.7e-15,52.7,22.0,0.9,239.0,256.0,205.0,222.0,K03183,308.4,259.5,True,1.0632370669309995e-77,False,True,,0,M00112,30,0.001
K12506,0.171,0.171,472.0,SAMD00000344.contig00016_35,472.0,5.8e-08,29.0,8.1e-08,28.5,52.0,114.0,5.0,65.0,K04042,612.5,320.67,True,2.233559520025581e-176,False,True,,0,M00096,10592,0.495
K12524,0.032,0.032,999.0,SAMD00000344.contig00005_44,999.0,6.5e-85,282.7,7.7e-85,282.5,130.0,591.0,1.0,451.0,K00928,337.9,764.83,True,2.4162631986794315e-17,False,True,"K01739,K12526",2,"M00016,M00017,M00018,M00526,M00527",4591,0.215
K12525,0.007,0.007,814.0,SAMD00000344.contig00005_44,814.0,8.8e-42,140.5,1e-41,140.3,14.0,456.0,2.0,451.0,K00928,337.9,788.27,True,3.772930940120732e-60,False,True,,0,"M00016,M00017,M00018,M00526,M00527",2083,0.097
K12526,0.0,0.0,859.0,SAMD00000344.contig00003_11,859.0,5.3e-61,203.8,6.5e-61,203.6,499.0,853.0,29.0,405.0,K01586,494.4,662.3,True,3.3165248830381925e-88,False,True,,0,"M00016,M00018,M00526,M00527",568,0.027
K12628,0.0,0.0,338.0,SAMD00000344.contig00027_26,338.0,2.3e-08,30.7,3.2e-08,30.2,63.0,203.0,61.0,199.0,K16044,312.3,,True,1.6980607401155348e-85,False,True,"K12630,K12631,K12634,K12636",4,M00889,20,0.001
K12629,0.0,0.0,152.0,SAMD00000344.contig00001_128,152.0,0.0037,14.4,0.0042,14.2,38.0,116.0,32.0,110.0,K01518,129.9,,True,1.7022976547079797e-35,False,True,"K12628,K12630,K12631,K12634,K12636",5,M00889,181,0.008
K12630,0.0,0.0,429.0,SAMD00000344.contig00012_61,429.0,3.8e-31,105.5,5.3e-31,105.0,67.0,263.0,47.0,241.0,K19430,564.1,,True,8.864290667526871e-139,False,True,"K12628,K12631,K12634,K12636",4,M00889,27,0.001
K12631,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12628,K12630,K12636",3,M00889,22,0.001
K12632,0.009,0.009,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12628,K12629,K12630,K12631,K12633,K12634,K12635,K12636",8,M00889,2378,0.111
K12633,0.0,0.0,228.0,SAMD00000344.contig00003_132,228.0,1.1e-05,22.3,1.6e-05,21.8,62.0,122.0,180.0,241.0,K02687,311.8,,True,7.109126714963131e-88,False,True,"K12628,K12630,K12631,K12634,K12636",5,M00889,228,0.011
K12634,0.0,0.0,273.0,SAMD00000344.contig00010_2,273.0,8e-13,45.2,2.3e-12,43.7,39.0,115.0,40.0,119.0,K01092,175.9,,True,4.522510321666728e-40,False,True,"K12628,K12630",2,M00889,12,0.001
K12635,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00889,11,0.001
K12636,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12628,K12630,K12631",3,M00889,21,0.001
K12657,0.0,0.0,1259.0,SAMD00000344.contig00019_6,1259.0,2.8000000000000003e-118,393.7,3.3e-118,393.5,796.0,1203.0,5.0,411.0,K00147,643.8,665.67,True,5.1570113167208836e-76,False,True,,0,M00015,20,0.001
K12658,0.022,0.022,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00948,3815,0.178
K12659,0.0,0.0,1065.0,SAMD00000344.contig00024_12,1065.0,4.9e-45,151.0,7.3e-45,150.4,652.0,966.0,2.0,338.0,K00145,363.7,818.23,True,9.352332145384351e-65,False,True,,0,M00028,392,0.018
K12673,0.0,0.0,560.0,SAMD00000344.contig00014_5,560.0,8.3e-82,272.5,1.0000000000000001e-81,272.1,8.0,552.0,8.0,548.0,K01652,481.1,777.23,True,1.60377302499963e-63,False,True,"K12674,K12675,K12676",3,M00674,52,0.002
K12674,0.0,0.0,509.0,SAMD00000344.contig00006_61,509.0,2.3000000000000003e-28,96.1,1.0000000000000001e-23,80.8,62.0,351.0,67.0,372.0,K01953,556.2,651.23,True,3.1340000207083415e-139,False,True,"K12673,K12675,K12676",3,M00674,45,0.002
K12675,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12673,K12674,K12676",3,M00674,145,0.007
K12676,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12673,K12674,K12675",3,M00674,63,0.003
K12710,0.005,0.005,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K17625,1,M00795,1748,0.082
K12743,0.0,0.0,3713.0,SAMD00000344.contig00029_11,3713.0,1.5999999999999999e-24,81.4,3.7e-24,80.1,2465.0,2936.0,30.0,495.0,K22133,447.6,4792.53,True,5.772198220594442e-111,False,True,"K04126,K12744,K12745,K18063",4,M00673,162,0.008
K12744,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K04126,K12745,K18063",3,M00673,15,0.001
K12745,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K04126,K12744,K18063",3,M00673,11,0.001
K12784,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12785,K12786,K12787,K12788,K16041,K16042",6,M00542,16,0.001
K12785,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12784,K12786,K12787,K12788,K16041,K16042",6,M00542,20,0.001
K12786,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12784,K12785,K12787,K12788,K16041,K16042",6,M00542,14,0.001
K12787,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12784,K12785,K12786,K12788,K16041,K16042",6,M00542,17,0.001
K12788,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K12784,K12785,K12786,K12787,K16041,K16042",6,M00542,16,0.001
K12977,0.0,0.0,190.0,SAMD00000344.contig00014_36,190.0,0.00044,17.0,0.00088,16.0,117.0,183.0,126.0,201.0,K19302,118.0,229.2,True,3.944304525359162e-31,False,True,K23082,1,M00867,89,0.004
K13014,0.01,0.01,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00761,2588,0.121
K13034,0.0,0.0,364.0,SAMD00000344.contig00016_42,364.0,8.299999999999999e-61,203.0,9.7e-61,202.8,47.0,346.0,4.0,300.0,K17216,429.9,634.3,True,4.96928589922918e-69,False,True,,0,M00021,24,0.001
K13037,0.001,0.001,472.0,SAMD00000344.contig00006_16,472.0,1.2e-10,37.7,66.0,-1.0,352.0,465.0,937.0,1056.0,K01955,1656.9,475.3,True,0.0,False,True,"K19549,K19550",2,M00787,630,0.029
K13038,1.0,1.0,565.0,SAMD00000344.contig00015_21,565.0,1.5e-163,542.5,1.7e-163,542.4,49.0,437.0,3.0,398.0,K13038,542.5,259.9,False,1.0,False,False,"K01598,K01947,K02318,K06982,K09722",5,"M00120,M00914",20695,0.967
K13039,0.001,0.001,187.0,SAMD00000344.contig00024_23,187.0,3.2e-13,46.9,5.8e-13,46.1,44.0,172.0,412.0,548.0,K00158,803.8,218.57,True,1.4138270350341834e-228,False,True,,0,M00358,950,0.044
K13063,0.002,0.002,692.0,SAMD00000344.contig00008_62,692.0,1.2e-20,70.4,1.6e-20,69.9,207.0,427.0,257.0,477.0,K01657,447.3,393.4,True,3.481726349690326e-114,False,True,"K20260,K20261,K20262,K21103",4,M00835,1219,0.057
K13273,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00095,14,0.001
K13307,0.003,0.003,236.0,SAMD00000344.contig00009_47,236.0,1.3e-19,67.8,1.7e-19,67.4,30.0,218.0,24.0,221.0,K18896,80.1,367.17,True,0.00019826428750360973,False,True,K19854,1,M00796,1465,0.068
K13308,0.0,0.0,400.0,SAMD00000344.contig00012_61,400.0,4.5e-47,157.9,7.5e-47,157.2,36.0,382.0,18.0,373.0,K19430,564.1,578.93,True,5.267636051387425e-123,False,True,K13309,1,M00797,261,0.012
K13309,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00797,34,0.002
K13310,0.001,0.001,369.0,SAMD00000344.contig00012_61,369.0,7.2e-58,193.3,8.6e-58,193.1,33.0,365.0,31.0,373.0,K19430,564.1,593.23,True,2.3882380194633143e-112,False,True,K13309,1,M00797,712,0.033
K13311,0.001,0.001,237.0,SAMD00000344.contig00009_47,237.0,5.8e-15,52.5,7.5e-15,52.1,32.0,221.0,26.0,223.0,K18896,80.1,354.03,True,4.914570392964748e-09,False,True,K13309,1,M00797,905,0.042
K13312,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00794,190,0.009
K13313,0.0,0.0,332.0,SAMD00000344.contig00004_31,332.0,2.8e-32,109.3,3.3e-32,109.0,11.0,323.0,3.0,323.0,K12448,424.7,374.47,True,1.1328335352270948e-95,False,True,,0,M00794,138,0.006
K13315,0.004,0.004,328.0,SAMD00000344.contig00001_23,328.0,1.3999999999999999e-63,211.8,1.7e-63,211.6,1.0,317.0,3.0,317.0,K23107,473.4,450.63,True,1.7805457386274536e-79,False,True,"K13316,K13318,K16438,K19857",4,"M00798,M00799",1543,0.072
K13316,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K13318,K16435",2,M00798,168,0.008
K13317,0.0,0.0,410.0,SAMD00000344.contig00026_2,410.0,1.2e-07,27.9,1.8e-07,27.3,84.0,198.0,149.0,268.0,K00574,412.8,551.43,True,1.3600493553477634e-116,False,True,,0,M00798,228,0.011
K13318,0.0,0.0,330.0,SAMD00000344.contig00004_31,330.0,1.5e-08,31.3,3.3e-08,30.2,12.0,234.0,3.0,242.0,K12448,424.7,416.27,True,3.748231750359135e-119,False,True,,0,M00798,155,0.007
K13322,0.0,0.0,332.0,SAMD00000344.contig00026_20,332.0,0.00084,15.7,0.0031,13.8,171.0,260.0,171.0,259.0,K02473,247.0,,True,2.353759050371116e-70,False,True,,0,M00800,11,0.001
K13326,0.0,0.0,251.0,SAMD00000344.contig00009_47,251.0,5.3e-13,46.2,7e-13,45.8,48.0,239.0,29.0,227.0,K18896,80.1,298.63,True,6.237299341792247e-11,False,True,,0,"M00797,M00800",66,0.003
K13327,0.001,0.001,323.0,SAMD00000344.contig00017_48,323.0,9.8e-39,130.1,1.9000000000000002e-38,129.2,4.0,315.0,2.0,321.0,K22230,342.6,347.63,True,1.0743008550788839e-64,False,True,"K13328,K13329,K13330,K16435",4,M00802,576,0.027
K13328,0.0,0.0,433.0,SAMD00000344.contig00012_61,433.0,9.599999999999999e-46,153.3,9.9e-12,41.3,271.0,427.0,219.0,372.0,K19430,564.1,733.33,True,2.172089825274517e-124,False,True,"K13327,K13329,K13330,K16435",4,M00802,257,0.012
K13329,0.0,0.0,387.0,SAMD00000344.contig00012_61,387.0,1.2e-47,159.3,1.6999999999999998e-47,158.9,4.0,374.0,7.0,373.0,K19430,564.1,577.3,True,1.3901374881757066e-122,False,True,K13330,1,M00802,67,0.003
K13330,0.0,0.0,252.0,SAMD00000344.contig00009_47,252.0,3e-08,30.4,4.1e-08,30.0,53.0,232.0,32.0,219.0,K18896,80.1,399.23,True,1.0932579793610831e-15,False,True,,0,M00802,42,0.002
K13378,0.023,0.023,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00144,3899,0.182
K13380,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00144,131,0.006
K13421,0.0,0.0,551.0,SAMD00000344.contig00006_13,551.0,2.4000000000000002e-30,102.6,2.8000000000000002e-30,102.5,69.0,257.0,8.0,200.0,K00762,177.1,373.93,True,3.743392130574656e-23,False,True,,0,M00051,357,0.017
K13479,0.022,0.021,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K16838,K19970",2,"M00546,M00958,M00959",3746,0.175
K13480,0.001,0.001,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00546,M00958,M00959",615,0.029
K13481,0.038,0.038,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00106,K13484",2,"M00546,M00958,M00959",5017,0.234
K13482,0.036,0.036,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00106,K13484",2,"M00546,M00958,M00959",4886,0.228
K13483,0.036,0.036,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00106,K01081",2,"M00546,M00958,M00959",4836,0.226
K13484,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00546,6,0.0
K13485,0.024,0.024,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00106,K16838",2,M00546,3966,0.185
K13497,0.01,0.01,529.0,SAMD00000344.contig00008_64,529.0,9.500000000000001e-133,440.7,1.1e-132,440.5,195.0,528.0,3.0,334.0,K00766,496.3,576.3,True,1.8311850796437734e-17,False,True,K13501,1,M00023,2570,0.12
K13498,0.013,0.013,491.0,SAMD00000344.contig00008_65,491.0,1.5999999999999998e-85,284.7,1.9e-85,284.4,19.0,268.0,1.0,256.0,K01609,348.6,416.6,True,5.810095582470672e-20,False,True,,0,M00023,2903,0.136
K13501,0.0,0.0,911.0,SAMD00000344.contig00008_65,911.0,9.5e-79,263.1,1.1e-78,262.9,296.0,562.0,2.0,258.0,K01609,348.6,962.93,True,1.8278281887571708e-26,False,True,,0,M00023,7,0.0
K13503,0.003,0.003,722.0,SAMD00000344.contig00008_62,722.0,1.1e-72,242.4,1.2e-72,242.2,135.0,507.0,92.0,481.0,K01657,447.3,497.27,True,2.084269572427963e-62,False,True,,0,M00023,1326,0.062
K13524,0.0,0.0,643.0,SAMD00000344.contig00014_1,643.0,2.5e-39,132.3,9.2e-10,34.6,105.0,203.0,32.0,127.0,K20708,820.1,384.93,True,8.944765972078967e-208,False,True,,0,M00027,3,0.0
K13534,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00098,0,0.0
K13540,0.03,0.03,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00925,4406,0.206
K13541,0.041,0.041,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K02304,K22011",2,"M00924,M00925",5157,0.241
K13542,0.083,0.083,844.0,SAMD00000344.contig00004_33,844.0,3e-07,26.0,3.6e-07,25.8,150.0,375.0,13.0,229.0,K07056,393.9,405.1,True,1.782643891041477e-111,False,True,"K00589,K02304,K03794,K22011",4,"M00121,M00846,M00924,M00925,M00926",7359,0.344
K13543,0.101,0.101,653.0,SAMD00000344.contig00015_49,653.0,1.1e-05,21.3,1.2e-05,21.2,313.0,385.0,8.0,100.0,K02496,24.0,435.67,True,0.042656771102299186,False,True,K02304,1,"M00121,M00846",6318,0.295
K13609,0.009,0.009,340.0,SAMD00000344.contig00018_47,340.0,7.2e-56,186.8,1.2e-55,186.2,15.0,337.0,9.0,349.0,K05884,385.6,356.8,True,1.4296734825601328e-60,False,True,K26062,1,M00960,2442,0.114
K13632,1.0,1.0,123.0,SAMD00000344.contig00002_167,123.0,7.4e-23,78.0,200.0,-0.9,12.0,33.0,86.0,108.0,K13632,78.0,169.5,False,0.9999832465654717,False,True,,0,M00746,861,0.04
K13679,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00854,1,0.0
K13713,0.0,0.0,748.0,SAMD00000344.contig00003_40,748.0,4.7e-92,306.5,5.8e-92,306.2,306.0,726.0,3.0,416.0,K01945,538.0,913.07,True,2.0490662671640527e-70,False,True,,0,M00048,174,0.008
K13766,0.108,0.108,272.0,SAMD00000344.contig00001_226,272.0,6e-65,216.5,6.6e-65,216.3,4.0,261.0,4.0,259.0,K01715,364.2,268.57,True,3.4504015515646685e-45,False,True,,0,M00036,8405,0.393
